caseid,country,purchaselabel,gender,gender_rev,agegroup,ruralurban,GDP,BMI,children,numchild,education_rev,trustngo
7000463,1,0,1,0,6,2,36724.7,25.1,0,0,4,0
7000464,1,0,1,0,6,1,36724.7,25.1,0,0,5,0
7000465,1,0,2,1,5,2,36724.7,25.1,0,0,7,0
7000466,1,0,1,0,6,2,36724.7,25.1,0,0,1,0
7000467,1,0,1,0,5,2,36724.7,25.1,0,0,1,1
7000468,1,0,2,1,5,1,36724.7,25.1,0,0,2,1
7000469,1,0,2,1,2,1,36724.7,25.1,1,2,9,1
7000470,1,0,1,0,3,2,36724.7,25.1,1,3,7,0
7000471,1,0,2,1,3,2,36724.7,25.1,0,0,6,1
7000472,1,0,2,1,6,1,36724.7,25.1,0,0,1,0
7000473,1,0,1,0,6,1,36724.7,25.1,0,0,5,1
7000474,1,0,1,0,4,2,36724.7,25.1,0,0,4,0
7000476,1,0,2,1,2,1,36724.7,25.1,1,2,7,0
7000477,1,0,1,0,6,2,36724.7,25.1,0,0,1,0
7000479,1,0,1,0,2,1,36724.7,25.1,1,1,6,1
7000480,1,0,2,1,3,1,36724.7,25.1,1,1,7,0
7000481,1,1,1,0,4,1,36724.7,25.1,0,0,9,1
7000482,1,0,1,0,5,1,36724.7,25.1,0,0,8,0
7000483,1,0,1,0,3,1,36724.7,25.1,0,0,6,0
7000484,1,0,2,1,5,2,36724.7,25.1,0,0,7,1
7000485,1,1,2,1,5,1,36724.7,25.1,0,0,5,0
7000486,1,0,1,0,6,1,36724.7,25.1,0,0,1,0
7000487,1,0,2,1,3,1,36724.7,25.1,1,1,5,1
7000488,1,0,1,0,3,1,36724.7,25.1,1,2,7,0
7000489,1,0,2,1,1,1,36724.7,25.1,1,1,6,0
7000490,1,0,2,1,6,1,36724.7,25.1,0,0,5,1
7000491,1,1,2,1,6,2,36724.7,25.1,0,0,1,0
7000492,1,1,1,0,3,1,36724.7,25.1,0,0,4,0
7000493,1,0,2,1,4,1,36724.7,25.1,0,0,5,0
7000494,1,0,2,1,2,1,36724.7,25.1,1,1,6,0
7000495,1,0,1,0,6,1,36724.7,25.1,0,0,4,0
7000496,1,0,1,0,4,3,36724.7,25.1,0,0,6,1
7000497,1,0,1,0,4,2,36724.7,25.1,0,0,5,0
7000498,1,0,2,1,2,2,36724.7,25.1,1,1,5,0
7000499,1,0,2,1,6,2,36724.7,25.1,0,0,1,0
7000500,1,0,2,1,6,1,36724.7,25.1,0,0,1,0
7000501,1,1,1,0,6,1,36724.7,25.1,0,0,1,0
7000502,1,1,2,1,3,2,36724.7,25.1,1,2,6,1
7000503,1,0,2,1,3,2,36724.7,25.1,0,0,4,0
7000504,1,0,1,0,5,1,36724.7,25.1,0,0,4,0
7000505,1,0,1,0,5,1,36724.7,25.1,0,0,3,0
7000506,1,0,2,1,1,2,36724.7,25.1,0,0,10,0
7000507,1,0,2,1,2,1,36724.7,25.1,1,2,7,1
7000508,1,0,2,1,4,3,36724.7,25.1,0,0,8,1
7000509,1,1,1,0,4,2,36724.7,25.1,0,0,5,0
7000510,1,0,1,0,5,3,36724.7,25.1,1,1,1,0
7000511,1,0,2,1,2,3,36724.7,25.1,1,1,5,1
7000512,1,0,1,0,5,2,36724.7,25.1,0,0,5,1
7000513,1,0,1,0,5,2,36724.7,25.1,0,0,8,0
7000514,1,0,1,0,6,1,36724.7,25.1,0,0,1,0
7000515,1,0,2,1,4,2,36724.7,25.1,0,0,3,0
7000516,1,0,2,1,3,2,36724.7,25.1,1,1,5,0
7000517,1,0,1,0,1,2,36724.7,25.1,0,0,7,0
7000518,1,0,1,0,3,2,36724.7,25.1,0,0,3,0
7000519,1,0,2,1,5,2,36724.7,25.1,0,0,8,1
7000520,1,0,1,0,2,1,36724.7,25.1,1,2,9,1
7000521,1,1,2,1,2,1,36724.7,25.1,0,0,9,1
7000522,1,0,1,0,4,2,36724.7,25.1,0,0,3,0
7000523,1,0,2,1,6,2,36724.7,25.1,0,0,3,0
7000524,1,0,2,1,3,1,36724.7,25.1,0,0,3,0
7000525,1,0,1,0,2,1,36724.7,25.1,1,1,7,1
7000533,1,1,2,1,5,1,36724.7,25.1,0,0,8,0
7000534,1,1,2,1,2,1,36724.7,25.1,0,0,9,1
7000535,1,0,1,0,6,3,36724.7,25.1,0,0,7,1
7000536,1,0,1,0,1,3,36724.7,25.1,1,1,10,1
7000538,1,0,2,1,4,2,36724.7,25.1,0,0,3,0
7000539,1,0,2,1,1,1,36724.7,25.1,1,1,4,1
7000540,1,0,2,1,6,1,36724.7,25.1,0,0,1,0
7000542,1,0,2,1,6,1,36724.7,25.1,0,0,1,0
7000543,1,0,2,1,2,1,36724.7,25.1,0,0,8,0
7000544,1,0,2,1,1,3,36724.7,25.1,0,0,10,1
7000545,1,0,2,1,1,3,36724.7,25.1,0,0,10,0
7000546,1,0,2,1,2,1,36724.7,25.1,1,3,5,0
7000547,1,0,1,0,3,1,36724.7,25.1,1,1,9,0
7000548,1,0,2,1,3,3,36724.7,25.1,1,2,9,0
7000549,1,0,1,0,6,2,36724.7,25.1,0,0,3,0
7000550,1,0,2,1,6,2,36724.7,25.1,0,0,1,0
7000551,1,0,2,1,6,2,36724.7,25.1,0,0,1,0
7000552,1,0,1,0,2,3,36724.7,25.1,0,0,9,0
7000553,1,0,2,1,3,2,36724.7,25.1,1,1,7,0
7000554,1,0,2,1,2,1,36724.7,25.1,0,0,9,0
7000555,1,0,2,1,6,1,36724.7,25.1,0,0,3,0
7000556,1,0,1,0,3,2,36724.7,25.1,1,3,8,1
7000557,1,0,1,0,4,2,36724.7,25.1,0,0,4,1
7000558,1,0,1,0,6,2,36724.7,25.1,0,0,1,0
7000559,1,0,1,0,4,2,36724.7,25.1,1,1,1,0
7000560,1,1,2,1,6,1,36724.7,25.1,0,0,2,0
7000561,1,0,2,1,3,1,36724.7,25.1,0,0,6,1
7000562,1,1,2,1,4,1,36724.7,25.1,0,0,9,1
7000563,1,1,2,1,4,2,36724.7,25.1,1,1,9,1
7000564,1,1,2,1,4,1,36724.7,25.1,0,0,5,1
7000565,1,1,2,1,3,1,36724.7,25.1,0,0,3,1
7000566,1,0,2,1,2,1,36724.7,25.1,1,2,7,0
7000567,1,0,2,1,4,1,36724.7,25.1,1,3,1,1
7000568,1,0,1,0,6,2,36724.7,25.1,0,0,5,1
7000569,1,0,2,1,2,1,36724.7,25.1,1,3,5,0
7000570,1,0,1,0,1,1,36724.7,25.1,1,1,2,1
7000571,1,1,2,1,5,3,36724.7,25.1,0,0,1,0
7000572,1,0,1,0,2,1,36724.7,25.1,1,1,7,0
7000573,1,1,1,0,2,1,36724.7,25.1,0,0,5,0
7000574,1,0,2,1,4,1,36724.7,25.1,0,0,8,1
7000575,1,0,1,0,5,1,36724.7,25.1,0,0,4,0
7000576,1,0,1,0,2,2,36724.7,25.1,0,0,9,1
7000577,1,0,2,1,6,1,36724.7,25.1,0,0,1,0
7000578,1,0,2,1,4,1,36724.7,25.1,0,0,3,1
7000579,1,0,2,1,1,1,36724.7,25.1,1,3,3,0
7000580,1,0,1,0,3,2,36724.7,25.1,1,2,4,0
7000581,1,0,1,0,1,2,36724.7,25.1,0,0,5,1
7000582,1,0,1,0,1,1,36724.7,25.1,1,1,10,0
7000583,1,0,1,0,2,2,36724.7,25.1,1,1,8,0
7000584,1,1,2,1,2,2,36724.7,25.1,1,1,9,1
7000585,1,0,2,1,3,1,36724.7,25.1,1,3,9,0
7000586,1,1,2,1,3,2,36724.7,25.1,1,1,9,0
7000587,1,0,1,0,5,1,36724.7,25.1,0,0,1,0
7000588,1,0,1,0,1,1,36724.7,25.1,0,0,7,0
7000589,1,0,2,1,1,2,36724.7,25.1,0,0,7,1
7000590,1,1,2,1,3,2,36724.7,25.1,1,1,6,1
7000591,1,0,1,0,5,2,36724.7,25.1,0,0,9,1
7000592,1,0,2,1,3,1,36724.7,25.1,1,3,8,0
7000593,1,0,2,1,1,1,36724.7,25.1,1,2,10,0
7000594,1,0,1,0,3,1,36724.7,25.1,1,3,8,0
7000595,1,0,1,0,1,1,36724.7,25.1,1,2,10,1
7000596,1,0,1,0,4,1,36724.7,25.1,1,1,5,0
7000597,1,0,2,1,6,2,36724.7,25.1,0,0,2,0
7000598,1,1,2,1,2,2,36724.7,25.1,1,1,5,0
7000599,1,1,2,1,5,1,36724.7,25.1,0,0,1,0
7000600,1,0,1,0,6,1,36724.7,25.1,0,0,2,0
7000601,1,0,1,0,4,1,36724.7,25.1,0,0,1,0
7000602,1,0,2,1,6,1,36724.7,25.1,0,0,2,0
7000603,1,0,2,1,5,1,36724.7,25.1,0,0,1,0
7000604,1,0,1,0,4,1,36724.7,25.1,0,0,3,0
7000605,1,1,2,1,6,1,36724.7,25.1,1,1,1,1
7000606,1,0,2,1,1,1,36724.7,25.1,1,2,6,0
7000607,1,0,1,0,6,1,36724.7,25.1,0,0,1,0
7000608,1,0,2,1,2,1,36724.7,25.1,1,2,6,0
7000609,1,0,2,1,3,3,36724.7,25.1,0,0,3,0
7000610,1,0,1,0,1,3,36724.7,25.1,0,0,5,0
7000611,1,0,1,0,6,3,36724.7,25.1,0,0,1,0
7000612,1,1,2,1,1,3,36724.7,25.1,0,0,9,1
7000613,1,0,1,0,6,1,36724.7,25.1,0,0,1,0
7000614,1,0,1,0,6,1,36724.7,25.1,0,0,5,0
7000615,1,0,2,1,1,1,36724.7,25.1,0,0,9,0
7000616,1,0,2,1,6,1,36724.7,25.1,0,0,1,0
7000617,1,0,2,1,4,1,36724.7,25.1,1,1,4,0
7000618,1,0,1,0,6,1,36724.7,25.1,0,0,9,0
7000619,1,1,1,0,6,1,36724.7,25.1,0,0,1,1
7000620,1,1,2,1,3,1,36724.7,25.1,0,0,9,0
7000621,1,0,2,1,2,1,36724.7,25.1,1,2,6,0
7000622,1,0,2,1,3,3,36724.7,25.1,0,0,7,0
7000623,1,0,1,0,2,3,36724.7,25.1,1,4,9,0
7000624,1,0,1,0,4,3,36724.7,25.1,1,1,8,0
7000628,1,0,2,1,3,2,36724.7,25.1,1,1,4,1
7000629,1,0,2,1,3,1,36724.7,25.1,0,0,5,0
7000630,1,0,1,0,2,1,36724.7,25.1,0,0,7,1
7000631,1,0,1,0,6,2,36724.7,25.1,0,0,1,0
7000632,1,0,2,1,6,2,36724.7,25.1,0,0,2,0
7000633,1,0,2,1,3,2,36724.7,25.1,1,1,8,1
7000634,1,0,1,0,3,2,36724.7,25.1,1,2,9,0
7000635,1,0,2,1,2,1,36724.7,25.1,1,2,7,0
7000637,1,0,2,1,1,2,36724.7,25.1,0,0,5,1
7000638,1,0,2,1,6,2,36724.7,25.1,0,0,1,1
7000639,1,0,1,0,4,2,36724.7,25.1,0,0,5,0
7000640,1,0,2,1,6,2,36724.7,25.1,0,0,1,1
7000641,1,0,1,0,6,1,36724.7,25.1,0,0,1,0
7000642,1,0,1,0,2,1,36724.7,25.1,0,0,5,1
7000643,1,0,2,1,6,2,36724.7,25.1,0,0,3,0
7000644,1,0,2,1,2,1,36724.7,25.1,1,2,7,0
7000645,1,0,2,1,3,1,36724.7,25.1,1,2,7,1
7000646,1,1,1,0,1,2,36724.7,25.1,0,0,10,1
7000647,1,0,1,0,5,1,36724.7,25.1,0,0,4,0
7000648,1,0,1,0,2,1,36724.7,25.1,0,0,5,0
7000649,1,1,1,0,2,1,36724.7,25.1,0,0,7,1
7000650,1,0,2,1,4,1,36724.7,25.1,1,1,9,1
7000651,1,0,1,0,5,2,36724.7,25.1,0,0,5,1
7000652,1,0,1,0,3,2,36724.7,25.1,0,0,9,0
7000653,1,0,2,1,6,2,36724.7,25.1,0,0,1,0
7000655,1,0,2,1,1,3,36724.7,25.1,0,0,10,1
7000656,1,0,2,1,1,3,36724.7,25.1,0,0,10,0
7000657,1,0,1,0,2,3,36724.7,25.1,0,0,3,0
7000658,1,0,2,1,6,3,36724.7,25.1,0,0,1,0
7000660,1,0,2,1,5,2,36724.7,25.1,0,0,5,1
7000662,1,1,1,0,4,1,36724.7,25.1,0,0,7,1
7000663,1,0,1,0,3,1,36724.7,25.1,1,3,9,1
7000665,1,0,1,0,2,1,36724.7,25.1,1,2,6,1
7000666,1,0,2,1,1,1,36724.7,25.1,0,0,10,0
7000667,1,1,1,0,4,1,36724.7,25.1,0,0,3,1
7000668,1,0,1,0,5,1,36724.7,25.1,0,0,7,1
7000669,1,0,1,0,5,1,36724.7,25.1,0,0,1,1
7000670,1,0,2,1,5,1,36724.7,25.1,0,0,1,0
7000671,1,0,1,0,2,1,36724.7,25.1,1,2,5,1
7000674,1,0,1,0,1,1,36724.7,25.1,0,0,4,1
7000675,1,0,1,0,4,1,36724.7,25.1,0,0,9,0
7000677,1,0,1,0,3,2,36724.7,25.1,1,2,7,1
7000678,1,0,1,0,1,2,36724.7,25.1,0,0,5,1
7000679,1,0,1,0,4,1,36724.7,25.1,1,3,3,1
7000680,1,0,2,1,5,1,36724.7,25.1,0,0,4,1
7000681,1,0,1,0,4,1,36724.7,25.1,0,0,3,1
7000682,1,0,2,1,6,1,36724.7,25.1,0,0,4,0
7000683,1,0,2,1,5,2,36724.7,25.1,0,0,9,0
7000684,1,0,1,0,6,2,36724.7,25.1,0,0,1,0
7000685,1,0,1,0,4,1,36724.7,25.1,1,2,4,0
7000686,1,0,1,0,5,1,36724.7,25.1,0,0,4,0
7000687,1,0,1,0,3,1,36724.7,25.1,1,3,7,0
7000688,1,0,1,0,2,1,36724.7,25.1,0,0,7,0
7000689,1,0,1,0,6,1,36724.7,25.1,0,0,7,1
7000690,1,1,2,1,2,2,36724.7,25.1,1,2,9,1
7000691,1,0,2,1,6,2,36724.7,25.1,0,0,1,0
7000692,1,0,2,1,3,2,36724.7,25.1,1,2,9,1
7000693,1,0,2,1,2,2,36724.7,25.1,1,2,8,1
7000694,1,0,2,1,6,2,36724.7,25.1,0,0,7,1
7000695,1,0,1,0,3,2,36724.7,25.1,1,2,7,0
7000696,1,0,1,0,6,2,36724.7,25.1,0,0,4,0
7000697,1,0,2,1,6,1,36724.7,25.1,0,0,9,0
7000698,1,0,2,1,6,2,36724.7,25.1,0,0,1,0
7000700,1,1,1,0,3,3,36724.7,25.1,0,0,7,0
7000701,1,1,1,0,3,3,36724.7,25.1,1,2,5,0
7000702,1,0,1,0,2,3,36724.7,25.1,0,0,8,1
7000703,1,0,1,0,3,3,36724.7,25.1,0,0,5,0
7000704,1,1,2,1,3,3,36724.7,25.1,0,0,8,1
7000706,1,0,1,0,3,3,36724.7,25.1,0,0,4,1
7000707,1,1,2,1,2,3,36724.7,25.1,0,0,9,0
7000708,1,1,2,1,2,3,36724.7,25.1,0,0,9,1
7000710,1,1,2,1,6,2,36724.7,25.1,0,0,4,1
7000711,1,0,2,1,6,2,36724.7,25.1,0,0,9,1
7000712,1,1,2,1,1,2,36724.7,25.1,0,0,10,1
7000713,1,0,2,1,5,2,36724.7,25.1,0,0,1,0
7000714,1,0,2,1,6,2,36724.7,25.1,0,0,2,0
7000715,1,0,2,1,5,1,36724.7,25.1,0,0,1,0
7000716,1,0,2,1,3,1,36724.7,25.1,1,2,6,0
7000717,1,0,2,1,4,1,36724.7,25.1,1,1,8,1
7000718,1,0,2,1,2,1,36724.7,25.1,1,4,5,0
7000719,1,1,2,1,4,1,36724.7,25.1,0,0,5,1
7000720,1,0,2,1,2,1,36724.7,25.1,1,2,9,0
7000721,1,1,2,1,3,1,36724.7,25.1,1,2,5,1
7000722,1,0,1,0,2,1,36724.7,25.1,1,1,7,0
7000723,1,0,2,1,5,1,36724.7,25.1,0,0,3,1
7000724,1,0,1,0,3,1,36724.7,25.1,1,2,5,1
7000725,1,1,1,0,2,1,36724.7,25.1,1,2,6,0
7000726,1,1,2,1,5,2,36724.7,25.1,0,0,3,0
7000727,1,0,2,1,4,2,36724.7,25.1,1,2,6,0
7000728,1,0,1,0,1,1,36724.7,25.1,0,0,4,0
7000729,1,0,2,1,5,1,36724.7,25.1,0,0,7,0
7000730,1,1,2,1,5,1,36724.7,25.1,0,0,6,1
7000731,1,0,1,0,5,1,36724.7,25.1,0,0,9,1
7000732,1,0,2,1,4,1,36724.7,25.1,0,0,7,0
7000733,1,1,1,0,6,1,36724.7,25.1,0,0,6,1
7000734,1,0,2,1,3,1,36724.7,25.1,1,2,5,1
7000738,1,0,1,0,1,1,36724.7,25.1,1,1,10,0
7000747,1,0,2,1,2,1,36724.7,25.1,1,3,5,1
7000748,1,1,1,0,2,1,36724.7,25.1,0,0,9,1
7000749,1,0,1,0,6,1,36724.7,25.1,0,0,4,0
7000750,1,0,1,0,3,2,36724.7,25.1,1,1,2,0
7000751,1,0,1,0,4,1,36724.7,25.1,0,0,3,0
7000752,1,0,1,0,6,1,36724.7,25.1,0,0,1,0
7000754,1,0,2,1,1,2,36724.7,25.1,0,0,10,1
7000755,1,0,2,1,2,1,36724.7,25.1,1,3,8,0
7000756,1,0,2,1,2,2,36724.7,25.1,0,0,9,0
7000757,1,0,1,0,5,2,36724.7,25.1,0,0,6,0
7000758,1,0,1,0,3,2,36724.7,25.1,1,2,9,0
7000759,1,0,2,1,3,1,36724.7,25.1,1,2,9,0
7000760,1,0,2,1,3,1,36724.7,25.1,1,2,9,1
7000761,1,0,1,0,5,1,36724.7,25.1,0,0,8,1
7000762,1,1,2,1,3,1,36724.7,25.1,1,2,7,0
7000763,1,1,2,1,5,1,36724.7,25.1,0,0,1,0
7000764,1,1,2,1,4,2,36724.7,25.1,0,0,5,0
7000765,1,0,2,1,3,2,36724.7,25.1,1,2,5,0
7000766,1,0,2,1,3,1,36724.7,25.1,1,1,9,0
7000767,1,0,2,1,3,1,36724.7,25.1,0,0,3,0
7000768,1,0,1,0,3,1,36724.7,25.1,1,3,9,0
7000769,1,0,1,0,4,1,36724.7,25.1,0,0,1,0
7000770,1,0,2,1,6,1,36724.7,25.1,0,0,5,1
7000771,1,0,1,0,6,1,36724.7,25.1,0,0,5,0
7000772,1,1,2,1,4,2,36724.7,25.1,0,0,9,0
7000773,1,0,2,1,1,2,36724.7,25.1,0,0,10,1
7000774,1,0,1,0,4,2,36724.7,25.1,0,0,9,1
7000775,1,0,2,1,4,1,36724.7,25.1,0,0,3,0
7000776,1,1,1,0,6,1,36724.7,25.1,0,0,1,0
7000777,1,0,1,0,5,1,36724.7,25.1,0,0,7,1
7000778,1,0,2,1,4,1,36724.7,25.1,0,0,9,1
7000779,1,1,2,1,4,1,36724.7,25.1,1,2,9,0
7000780,1,0,1,0,3,1,36724.7,25.1,1,1,5,0
7000781,1,0,1,0,6,2,36724.7,25.1,0,0,4,1
7000783,1,0,2,1,1,2,36724.7,25.1,0,0,7,0
7000784,1,0,2,1,1,2,36724.7,25.1,0,0,8,0
7000785,1,1,1,0,2,1,36724.7,25.1,1,2,6,1
7000786,1,1,2,1,6,1,36724.7,25.1,0,0,6,1
7000787,1,0,1,0,6,1,36724.7,25.1,0,0,1,0
7000788,1,0,1,0,5,1,36724.7,25.1,0,0,3,1
7000789,1,1,2,1,5,1,36724.7,25.1,0,0,1,1
7000790,1,1,2,1,2,1,36724.7,25.1,1,1,9,1
7000791,1,0,2,1,2,1,36724.7,25.1,1,2,4,1
7000792,1,0,2,1,6,1,36724.7,25.1,0,0,9,1
7000793,1,1,1,0,5,1,36724.7,25.1,0,0,4,0
7000794,1,1,2,1,3,1,36724.7,25.1,1,3,4,0
7000795,1,0,2,1,6,1,36724.7,25.1,0,0,1,0
7000796,1,0,2,1,5,1,36724.7,25.1,0,0,1,1
7000797,1,0,2,1,5,1,36724.7,25.1,0,0,3,0
7000798,1,0,1,0,6,3,36724.7,25.1,0,0,9,1
7000799,1,0,2,1,1,3,36724.7,25.1,0,0,8,1
7000800,1,1,1,0,2,2,36724.7,25.1,0,0,7,1
7000801,1,0,2,1,6,1,36724.7,25.1,0,0,1,0
7000802,1,0,2,1,5,1,36724.7,25.1,0,0,6,1
7000803,1,0,1,0,4,1,36724.7,25.1,0,0,8,1
7000805,1,0,2,1,1,1,36724.7,25.1,0,0,10,0
7000807,1,0,2,1,3,3,36724.7,25.1,0,0,3,0
7000808,1,0,2,1,2,1,36724.7,25.1,1,2,4,1
7000809,1,0,2,1,6,1,36724.7,25.1,0,0,1,0
7000810,1,1,2,1,3,1,36724.7,25.1,0,0,7,1
7000811,1,0,1,0,6,2,36724.7,25.1,0,0,4,0
7000812,1,0,2,1,5,2,36724.7,25.1,0,0,1,1
7000813,1,0,1,0,5,2,36724.7,25.1,0,0,7,0
7000814,1,0,1,0,4,1,36724.7,25.1,0,0,5,0
7000815,1,0,2,1,3,1,36724.7,25.1,0,0,5,1
7000816,1,0,1,0,6,1,36724.7,25.1,0,0,5,0
7000817,1,1,1,0,2,1,36724.7,25.1,1,2,9,1
7000818,1,1,2,1,2,1,36724.7,25.1,1,2,7,1
7000819,1,0,1,0,3,1,36724.7,25.1,1,1,8,0
7000820,1,0,1,0,4,1,36724.7,25.1,0,0,1,1
7000821,1,0,1,0,3,2,36724.7,25.1,1,2,7,0
7000822,1,0,1,0,6,1,36724.7,25.1,0,0,1,1
7000823,1,1,2,1,3,1,36724.7,25.1,0,0,9,1
7000824,1,1,2,1,4,1,36724.7,25.1,0,0,9,1
7000825,1,0,2,1,6,1,36724.7,25.1,0,0,3,0
7000827,1,0,2,1,6,2,36724.7,25.1,0,0,4,0
7000828,1,0,2,1,5,2,36724.7,25.1,0,0,9,1
7000829,1,0,2,1,1,2,36724.7,25.1,0,0,6,0
7000830,1,0,2,1,3,1,36724.7,25.1,1,2,8,0
7000831,1,1,2,1,6,1,36724.7,25.1,0,0,1,0
7000832,1,0,1,0,1,3,36724.7,25.1,0,0,10,0
7000837,1,0,2,1,6,1,36724.7,25.1,0,0,6,0
7000838,1,0,1,0,5,1,36724.7,25.1,0,0,1,0
7000839,1,0,1,0,3,1,36724.7,25.1,1,3,4,0
7000842,1,0,1,0,5,1,36724.7,25.1,0,0,4,1
7000843,1,0,1,0,5,1,36724.7,25.1,0,0,9,1
7000845,1,1,2,1,3,1,36724.7,25.1,1,2,7,1
7000846,1,0,2,1,6,1,36724.7,25.1,0,0,1,0
7000847,1,0,2,1,2,1,36724.7,25.1,1,1,7,1
7000848,1,0,2,1,6,1,36724.7,25.1,0,0,4,0
7000849,1,0,1,0,1,1,36724.7,25.1,0,0,4,0
7000850,1,0,1,0,5,2,36724.7,25.1,0,0,7,1
7000851,1,0,2,1,2,1,36724.7,25.1,0,0,9,0
7000852,1,1,1,0,3,2,36724.7,25.1,1,2,9,1
7000853,1,0,1,0,6,2,36724.7,25.1,0,0,2,0
7000854,1,0,1,0,2,3,36724.7,25.1,0,0,7,0
7000856,1,0,2,1,5,2,36724.7,25.1,0,0,5,1
7000857,1,0,2,1,5,2,36724.7,25.1,0,0,8,0
7000858,1,0,2,1,3,2,36724.7,25.1,1,1,5,0
7000859,1,0,1,0,6,1,36724.7,25.1,0,0,1,0
7000860,1,0,1,0,6,2,36724.7,25.1,0,0,4,1
7000861,1,0,2,1,2,1,36724.7,25.1,1,1,8,1
7000862,1,0,1,0,2,1,36724.7,25.1,0,0,9,1
7000863,1,1,2,1,6,1,36724.7,25.1,0,0,4,1
7000864,1,1,2,1,6,1,36724.7,25.1,0,0,3,0
7000865,1,0,2,1,2,2,36724.7,25.1,1,2,7,0
7000866,1,0,1,0,5,1,36724.7,25.1,0,0,1,0
7000867,1,0,1,0,1,2,36724.7,25.1,1,1,10,1
7000868,1,0,2,1,1,3,36724.7,25.1,0,0,10,0
7000869,1,0,2,1,6,3,36724.7,25.1,0,0,6,0
7000870,1,0,1,0,1,2,36724.7,25.1,0,0,4,0
7000871,1,0,1,0,2,2,36724.7,25.1,1,1,6,0
7000872,1,0,1,0,3,2,36724.7,25.1,1,1,5,1
7000873,1,0,2,1,5,2,36724.7,25.1,0,0,1,0
7000874,1,1,2,1,6,1,36724.7,25.1,0,0,4,1
7000875,1,0,2,1,6,1,36724.7,25.1,0,0,6,1
7000876,1,0,1,0,5,2,36724.7,25.1,0,0,3,1
7000877,1,1,2,1,3,1,36724.7,25.1,1,1,9,0
7000878,1,0,2,1,3,1,36724.7,25.1,1,2,4,0
7000879,1,1,1,0,3,1,36724.7,25.1,1,2,5,0
7000880,1,0,2,1,6,2,36724.7,25.1,0,0,7,0
7000881,1,0,2,1,6,2,36724.7,25.1,0,0,1,0
7000882,1,0,1,0,6,1,36724.7,25.1,0,0,1,0
7000883,1,0,1,0,6,1,36724.7,25.1,0,0,1,0
7000884,1,0,1,0,3,1,36724.7,25.1,1,2,6,1
7000885,1,0,1,0,4,2,36724.7,25.1,0,0,4,0
7000886,1,1,2,1,5,1,36724.7,25.1,0,0,1,0
7000887,1,0,2,1,2,1,36724.7,25.1,1,2,9,0
7000890,1,0,2,1,3,1,36724.7,25.1,1,2,8,0
7000891,1,0,2,1,4,1,36724.7,25.1,0,0,5,1
7000892,1,0,1,0,6,2,36724.7,25.1,0,0,5,0
7000893,1,0,1,0,5,2,36724.7,25.1,0,0,1,0
7000894,1,1,2,1,2,3,36724.7,25.1,0,0,9,1
7000895,1,0,1,0,4,3,36724.7,25.1,0,0,4,1
7000896,1,1,1,0,4,1,36724.7,25.1,0,0,7,1
7000897,1,0,1,0,6,2,36724.7,25.1,0,0,1,0
7000898,1,0,2,1,6,2,36724.7,25.1,0,0,1,0
7000899,1,0,2,1,4,1,36724.7,25.1,0,0,9,1
7000900,1,0,1,0,3,1,36724.7,25.1,1,2,5,1
7000902,1,0,1,0,1,2,36724.7,25.1,1,1,5,0
7000903,1,0,1,0,6,3,36724.7,25.1,0,0,6,0
7000904,1,0,1,0,5,1,36724.7,25.1,0,0,3,0
7000905,1,1,2,1,1,3,36724.7,25.1,0,0,9,1
7000906,1,0,2,1,1,3,36724.7,25.1,0,0,7,0
7000907,1,0,2,1,2,1,36724.7,25.1,1,1,7,1
7000909,1,1,2,1,3,2,36724.7,25.1,1,1,5,1
7000910,1,0,2,1,6,1,36724.7,25.1,0,0,7,1
7000911,1,0,1,0,3,1,36724.7,25.1,1,2,9,1
7000912,1,0,2,1,6,1,36724.7,25.1,0,0,4,0
7000913,1,0,2,1,3,1,36724.7,25.1,1,2,6,1
7000914,1,0,2,1,3,2,36724.7,25.1,1,3,9,1
7000915,1,0,2,1,3,2,36724.7,25.1,1,1,3,0
7000916,1,0,2,1,3,1,36724.7,25.1,1,4,1,1
7000917,1,0,1,0,3,2,36724.7,25.1,0,0,8,0
7000918,1,0,2,1,3,2,36724.7,25.1,0,0,5,1
7000919,1,1,1,0,4,2,36724.7,25.1,0,0,5,0
7000920,1,0,2,1,4,1,36724.7,25.1,0,0,2,0
7000921,1,0,2,1,6,1,36724.7,25.1,0,0,7,0
7000922,1,1,2,1,4,2,36724.7,25.1,1,2,7,0
7000923,1,0,1,0,1,2,36724.7,25.1,0,0,10,1
7000924,1,0,2,1,5,1,36724.7,25.1,0,0,3,1
7000925,1,0,2,1,5,1,36724.7,25.1,0,0,7,1
7000926,1,0,2,1,4,1,36724.7,25.1,0,0,7,1
7000927,1,0,2,1,6,2,36724.7,25.1,0,0,5,0
7000929,1,1,2,1,4,3,36724.7,25.1,0,0,9,1
7000930,1,0,1,0,2,3,36724.7,25.1,0,0,9,0
7000931,1,0,2,1,1,2,36724.7,25.1,1,1,6,0
7000932,1,0,1,0,4,2,36724.7,25.1,0,0,4,1
7000933,1,0,1,0,4,2,36724.7,25.1,0,0,9,1
7000934,1,1,2,1,2,2,36724.7,25.1,1,2,7,0
7000935,1,0,1,0,4,2,36724.7,25.1,1,2,9,1
7000936,1,0,2,1,5,2,36724.7,25.1,0,0,2,0
7000937,1,0,1,0,6,2,36724.7,25.1,0,0,1,0
7000938,1,1,1,0,2,1,36724.7,25.1,1,1,6,1
