Consumer_id,Block,Choice_id,Alternative,Choice,Origin,Manufacture,Energy,Nuts,Tokens,Organic,Premium,Fairtrade,Sugar,Price,Age_Group,Gender,Salary,Education,Employment,Location_by_region,Choco_Consumption,Sustainability_Score
200,2,998,1,1,Peru,Developing,High,Nuts only,Keep & Use,No,Yes,Yes,Low,4,2,2,2,2,2,1,2,0.29202
200,2,998,2,0,Venezuela,Developed,Low,Nuts only,Donate,Yes,No,No,Low,4,2,2,2,2,2,1,2,0.29202
200,2,998,3,0,Venezuela,UnderDeveloped,Low,No,No,Yes,Yes,No,High,5,2,2,2,2,2,1,2,0.29202
200,2,999,1,0,Ecuador,Developed,Low,No,Keep & Use,No,Yes,No,Low,5,2,2,2,2,2,1,2,0.29202
200,2,999,2,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,No,Yes,Yes,Yes,High,4,2,2,2,2,2,1,2,0.29202
200,2,999,3,0,Venezuela,Developing,High,Nuts only,No,Yes,No,Yes,High,4,2,2,2,2,2,1,2,0.29202
200,2,1000,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,2,2,2,1,2,0.29202
200,2,1000,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,2,2,2,1,2,0.29202
200,2,1000,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,2,2,2,1,2,0.29202
201,3,1001,1,1,Ecuador,Developing,High,Nuts only,No,No,Yes,No,High,5,2,2,2,1,5,1,2,0.51123
201,3,1001,2,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,No,No,High,4,2,2,2,1,5,1,2,0.51123
201,3,1001,3,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,No,No,Yes,Low,4,2,2,2,1,5,1,2,0.51123
201,3,1002,1,1,Ecuador,UnderDeveloped,High,No,No,Yes,Yes,Yes,High,3,2,2,2,1,5,1,2,0.51123
201,3,1002,2,0,Peru,Developed,Low,Nuts only,Keep & Use,No,No,No,High,4,2,2,2,1,5,1,2,0.51123
201,3,1002,3,0,Venezuela,Developing,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,2,2,2,1,5,1,2,0.51123
201,3,1003,1,1,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,No,High,3,2,2,2,1,5,1,2,0.51123
201,3,1003,2,0,Peru,Developed,Low,No,No,No,Yes,No,Low,7,2,2,2,1,5,1,2,0.51123
201,3,1003,3,0,Ecuador,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,High,5,2,2,2,1,5,1,2,0.51123
201,3,1004,1,0,Venezuela,Developed,Low,Nuts only,Keep & Use,No,No,No,Low,4,2,2,2,1,5,1,2,0.51123
201,3,1004,2,1,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,2,2,2,1,5,1,2,0.51123
201,3,1004,3,0,Venezuela,Developing,High,No,Keep & Use,No,Yes,No,High,4,2,2,2,1,5,1,2,0.51123
201,3,1005,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,2,1,5,1,2,0.51123
201,3,1005,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,2,1,5,1,2,0.51123
201,3,1005,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,2,1,5,1,2,0.51123
202,1,1006,1,1,Venezuela,Developed,Low,Nuts only,No,No,Yes,Yes,High,3,2,2,0,2,1,1,2,1.1054
202,1,1006,2,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,No,No,Yes,Low,5,2,2,0,2,1,1,2,1.1054
202,1,1006,3,0,Peru,Developing,High,No,Donate,Yes,No,No,High,7,2,2,0,2,1,1,2,1.1054
202,1,1007,1,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,No,No,High,3,2,2,0,2,1,1,2,1.1054
202,1,1007,2,0,Venezuela,Developed,Low,No,No,No,Yes,Yes,Low,3,2,2,0,2,1,1,2,1.1054
202,1,1007,3,1,Venezuela,Developing,High,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,2,2,0,2,1,1,2,1.1054
202,1,1008,1,1,Ecuador,Developed,Low,Nuts only,No,Yes,Yes,Yes,High,7,2,2,0,2,1,1,2,1.1054
202,1,1008,2,0,Peru,Developing,High,No,Keep & Use,Yes,No,No,Low,4,2,2,0,2,1,1,2,1.1054
202,1,1008,3,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,Low,3,2,2,0,2,1,1,2,1.1054
202,1,1009,1,0,Ecuador,Developing,High,Nuts only,Donate,Yes,No,Yes,Low,5,2,2,0,2,1,1,2,1.1054
202,1,1009,2,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,No,No,Yes,No,Low,3,2,2,0,2,1,1,2,1.1054
202,1,1009,3,0,Peru,Developed,Low,No,Keep & Use,Yes,No,Yes,High,5,2,2,0,2,1,1,2,1.1054
202,1,1010,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,0,2,1,1,2,1.1054
202,1,1010,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,0,2,1,1,2,1.1054
202,1,1010,3,1,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,0,2,1,1,2,1.1054
203,3,1011,1,1,Ecuador,Developing,High,Nuts only,No,No,Yes,No,High,5,2,2,2,1,2,1,2,0.29064
203,3,1011,2,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,No,No,High,4,2,2,2,1,2,1,2,0.29064
203,3,1011,3,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,No,No,Yes,Low,4,2,2,2,1,2,1,2,0.29064
203,3,1012,1,0,Ecuador,UnderDeveloped,High,No,No,Yes,Yes,Yes,High,3,2,2,2,1,2,1,2,0.29064
203,3,1012,2,0,Peru,Developed,Low,Nuts only,Keep & Use,No,No,No,High,4,2,2,2,1,2,1,2,0.29064
203,3,1012,3,1,Venezuela,Developing,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,2,2,2,1,2,1,2,0.29064
203,3,1013,1,0,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,No,High,3,2,2,2,1,2,1,2,0.29064
203,3,1013,2,1,Peru,Developed,Low,No,No,No,Yes,No,Low,7,2,2,2,1,2,1,2,0.29064
203,3,1013,3,0,Ecuador,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,High,5,2,2,2,1,2,1,2,0.29064
203,3,1014,1,0,Venezuela,Developed,Low,Nuts only,Keep & Use,No,No,No,Low,4,2,2,2,1,2,1,2,0.29064
203,3,1014,2,1,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,2,2,2,1,2,1,2,0.29064
203,3,1014,3,0,Venezuela,Developing,High,No,Keep & Use,No,Yes,No,High,4,2,2,2,1,2,1,2,0.29064
203,3,1015,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,2,1,2,1,2,0.29064
203,3,1015,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,2,1,2,1,2,0.29064
203,3,1015,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,2,1,2,1,2,0.29064
204,2,1016,1,1,Peru,Developing,High,No,Keep & Use,Yes,Yes,No,Low,5,1,1,1,1,3,2,2,0.64697
204,2,1016,2,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Donate,No,No,Yes,High,5,1,1,1,1,3,2,2,0.64697
204,2,1016,3,0,Ecuador,Developed,Low,Nuts only,No,No,No,No,Low,3,1,1,1,1,3,2,2,0.64697
204,2,1017,1,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,No,Low,7,1,1,1,1,3,2,2,0.64697
204,2,1017,2,0,Peru,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,3,1,1,1,1,3,2,2,0.64697
204,2,1017,3,0,Venezuela,Developing,High,Nuts only,Donate,No,No,Yes,Low,5,1,1,1,1,3,2,2,0.64697
204,2,1018,1,1,Peru,Developing,High,Nuts only,Keep & Use,No,Yes,Yes,Low,4,1,1,1,1,3,2,2,0.64697
204,2,1018,2,0,Venezuela,Developed,Low,Nuts only,Donate,Yes,No,No,Low,4,1,1,1,1,3,2,2,0.64697
204,2,1018,3,0,Venezuela,UnderDeveloped,Low,No,No,Yes,Yes,No,High,5,1,1,1,1,3,2,2,0.64697
204,2,1019,1,0,Ecuador,Developed,Low,No,Keep & Use,No,Yes,No,Low,5,1,1,1,1,3,2,2,0.64697
204,2,1019,2,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,No,Yes,Yes,Yes,High,4,1,1,1,1,3,2,2,0.64697
204,2,1019,3,0,Venezuela,Developing,High,Nuts only,No,Yes,No,Yes,High,4,1,1,1,1,3,2,2,0.64697
204,2,1020,1,1,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,1,1,1,3,2,2,0.64697
204,2,1020,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,1,1,1,3,2,2,0.64697
204,2,1020,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,1,1,1,3,2,2,0.64697
205,8,1021,1,0,Venezuela,Developing,High,Nuts and Fruit,Donate,Yes,Yes,Yes,High,4,1,2,0,1,3,2,2,0.23099
205,8,1021,2,1,Ecuador,UnderDeveloped,Low,Nuts only,No,No,No,No,High,3,1,2,0,1,3,2,2,0.23099
205,8,1021,3,0,Venezuela,UnderDeveloped,Low,No,Donate,No,Yes,No,Low,7,1,2,0,1,3,2,2,0.23099
205,8,1022,1,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,Yes,No,Low,3,1,2,0,1,3,2,2,0.23099
205,8,1022,2,0,Peru,Developed,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,5,1,2,0,1,3,2,2,0.23099
205,8,1022,3,1,Ecuador,Developing,High,Nuts only,No,Yes,No,No,Low,7,1,2,0,1,3,2,2,0.23099
205,8,1023,1,1,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,No,No,Low,3,1,2,0,1,3,2,2,0.23099
205,8,1023,2,0,Venezuela,Developing,High,Nuts only,Donate,Yes,Yes,No,Low,5,1,2,0,1,3,2,2,0.23099
205,8,1023,3,0,Peru,Developed,Low,No,Donate,No,No,Yes,High,5,1,2,0,1,3,2,2,0.23099
205,8,1024,1,1,Venezuela,Developed,Low,Nuts only,Keep & Use,No,Yes,No,High,7,1,2,0,1,3,2,2,0.23099
205,8,1024,2,0,Peru,UnderDeveloped,Low,Nuts and Fruit,Donate,No,Yes,Yes,Low,7,1,2,0,1,3,2,2,0.23099
205,8,1024,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,3,1,2,0,1,3,2,2,0.23099
205,8,1025,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,0,1,3,2,2,0.23099
205,8,1025,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,0,1,3,2,2,0.23099
205,8,1025,3,1,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,0,1,3,2,2,0.23099
206,2,1026,1,1,Peru,Developing,High,No,Keep & Use,Yes,Yes,No,Low,5,1,2,1,1,3,2,2,0.20126
206,2,1026,2,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Donate,No,No,Yes,High,5,1,2,1,1,3,2,2,0.20126
206,2,1026,3,0,Ecuador,Developed,Low,Nuts only,No,No,No,No,Low,3,1,2,1,1,3,2,2,0.20126
206,2,1027,1,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,No,Low,7,1,2,1,1,3,2,2,0.20126
206,2,1027,2,1,Peru,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,3,1,2,1,1,3,2,2,0.20126
206,2,1027,3,0,Venezuela,Developing,High,Nuts only,Donate,No,No,Yes,Low,5,1,2,1,1,3,2,2,0.20126
206,2,1028,1,1,Peru,Developing,High,Nuts only,Keep & Use,No,Yes,Yes,Low,4,1,2,1,1,3,2,2,0.20126
206,2,1028,2,0,Venezuela,Developed,Low,Nuts only,Donate,Yes,No,No,Low,4,1,2,1,1,3,2,2,0.20126
206,2,1028,3,0,Venezuela,UnderDeveloped,Low,No,No,Yes,Yes,No,High,5,1,2,1,1,3,2,2,0.20126
206,2,1029,1,0,Ecuador,Developed,Low,No,Keep & Use,No,Yes,No,Low,5,1,2,1,1,3,2,2,0.20126
206,2,1029,2,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,No,Yes,Yes,Yes,High,4,1,2,1,1,3,2,2,0.20126
206,2,1029,3,0,Venezuela,Developing,High,Nuts only,No,Yes,No,Yes,High,4,1,2,1,1,3,2,2,0.20126
206,2,1030,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,1,1,3,2,2,0.20126
206,2,1030,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,1,1,3,2,2,0.20126
206,2,1030,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,1,1,3,2,2,0.20126
207,7,1031,1,1,Peru,Developing,High,No,No,Yes,No,Yes,Low,3,2,2,7,2,1,2,2,0.65694
207,7,1031,2,0,Ecuador,Developed,Low,Nuts only,Donate,No,No,No,Low,5,2,2,7,2,1,2,2,0.65694
207,7,1031,3,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,2,2,7,2,1,2,2,0.65694
207,7,1032,1,0,Peru,UnderDeveloped,Low,Nuts only,Donate,No,Yes,Yes,Low,4,2,2,7,2,1,2,2,0.65694
207,7,1032,2,1,Ecuador,Developing,High,No,No,No,No,Yes,High,5,2,2,7,2,1,2,2,0.65694
207,7,1032,3,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,Yes,No,High,4,2,2,7,2,1,2,2,0.65694
207,7,1033,1,0,Venezuela,Developed,Low,No,Donate,Yes,No,Yes,High,5,2,2,7,2,1,2,2,0.65694
207,7,1033,2,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,No,No,Low,7,2,2,7,2,1,2,2,0.65694
207,7,1033,3,1,Ecuador,Developing,High,Nuts only,No,No,Yes,Yes,High,3,2,2,7,2,1,2,2,0.65694
207,7,1034,1,0,Peru,Developing,High,No,No,Yes,No,No,High,7,2,2,7,2,1,2,2,0.65694
207,7,1034,2,1,Ecuador,Developing,High,Nuts and Fruit,Donate,No,Yes,No,High,3,2,2,7,2,1,2,2,0.65694
207,7,1034,3,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,Low,4,2,2,7,2,1,2,2,0.65694
207,7,1035,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,7,2,1,2,2,0.65694
207,7,1035,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,7,2,1,2,2,0.65694
207,7,1035,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,7,2,1,2,2,0.65694
208,8,1036,1,1,Venezuela,Developing,High,Nuts and Fruit,Donate,Yes,Yes,Yes,High,4,2,2,1,2,3,2,2,-0.39421
208,8,1036,2,0,Ecuador,UnderDeveloped,Low,Nuts only,No,No,No,No,High,3,2,2,1,2,3,2,2,-0.39421
208,8,1036,3,0,Venezuela,UnderDeveloped,Low,No,Donate,No,Yes,No,Low,7,2,2,1,2,3,2,2,-0.39421
208,8,1037,1,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,Yes,No,Low,3,2,2,1,2,3,2,2,-0.39421
208,8,1037,2,1,Peru,Developed,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,5,2,2,1,2,3,2,2,-0.39421
208,8,1037,3,0,Ecuador,Developing,High,Nuts only,No,Yes,No,No,Low,7,2,2,1,2,3,2,2,-0.39421
208,8,1038,1,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,No,No,Low,3,2,2,1,2,3,2,2,-0.39421
208,8,1038,2,0,Venezuela,Developing,High,Nuts only,Donate,Yes,Yes,No,Low,5,2,2,1,2,3,2,2,-0.39421
208,8,1038,3,1,Peru,Developed,Low,No,Donate,No,No,Yes,High,5,2,2,1,2,3,2,2,-0.39421
208,8,1039,1,0,Venezuela,Developed,Low,Nuts only,Keep & Use,No,Yes,No,High,7,2,2,1,2,3,2,2,-0.39421
208,8,1039,2,1,Peru,UnderDeveloped,Low,Nuts and Fruit,Donate,No,Yes,Yes,Low,7,2,2,1,2,3,2,2,-0.39421
208,8,1039,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,3,2,2,1,2,3,2,2,-0.39421
208,8,1040,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,1,2,3,2,2,-0.39421
208,8,1040,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,1,2,3,2,2,-0.39421
208,8,1040,3,1,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,1,2,3,2,2,-0.39421
209,4,1041,1,0,Venezuela,UnderDeveloped,Low,No,No,No,No,Yes,High,5,2,2,3,2,1,1,2,-0.88746
209,4,1041,2,1,Venezuela,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,7,2,2,3,2,1,1,2,-0.88746
209,4,1041,3,0,Ecuador,Developed,Low,Nuts and Fruit,Donate,No,No,No,Low,3,2,2,3,2,1,1,2,-0.88746
209,4,1042,1,1,Venezuela,Developing,High,No,Donate,No,Yes,Yes,High,5,2,2,3,2,1,1,2,-0.88746
209,4,1042,2,0,Peru,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,Yes,No,No,High,7,2,2,3,2,1,1,2,-0.88746
209,4,1042,3,0,Venezuela,Developed,Low,Nuts only,No,No,Yes,No,Low,3,2,2,3,2,1,1,2,-0.88746
209,4,1043,1,0,Peru,UnderDeveloped,Low,Nuts and Fruit,No,No,No,No,High,7,2,2,3,2,1,1,2,-0.88746
209,4,1043,2,1,Venezuela,Developed,Low,Nuts only,Donate,Yes,Yes,Yes,High,3,2,2,3,2,1,1,2,-0.88746
209,4,1043,3,0,Ecuador,UnderDeveloped,Low,No,Keep & Use,Yes,No,Yes,Low,5,2,2,3,2,1,1,2,-0.88746
209,4,1044,1,0,Venezuela,UnderDeveloped,Low,Nuts only,Donate,No,No,No,High,7,2,2,3,2,1,1,2,-0.88746
209,4,1044,2,1,Ecuador,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,4,2,2,3,2,1,1,2,-0.88746
209,4,1044,3,0,Peru,Developing,High,Nuts and Fruit,No,No,Yes,No,Low,4,2,2,3,2,1,1,2,-0.88746
209,4,1045,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,3,2,1,1,2,-0.88746
209,4,1045,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,3,2,1,1,2,-0.88746
209,4,1045,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,3,2,1,1,2,-0.88746
210,3,1046,1,0,Ecuador,Developing,High,Nuts only,No,No,Yes,No,High,5,1,2,1,2,8,1,2,-1.18016
210,3,1046,2,1,Venezuela,UnderDeveloped,Low,No,Donate,Yes,No,No,High,4,1,2,1,2,8,1,2,-1.18016
210,3,1046,3,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,No,No,Yes,Low,4,1,2,1,2,8,1,2,-1.18016
210,3,1047,1,1,Ecuador,UnderDeveloped,High,No,No,Yes,Yes,Yes,High,3,1,2,1,2,8,1,2,-1.18016
210,3,1047,2,0,Peru,Developed,Low,Nuts only,Keep & Use,No,No,No,High,4,1,2,1,2,8,1,2,-1.18016
210,3,1047,3,0,Venezuela,Developing,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,1,2,1,2,8,1,2,-1.18016
210,3,1048,1,0,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,No,High,3,1,2,1,2,8,1,2,-1.18016
210,3,1048,2,0,Peru,Developed,Low,No,No,No,Yes,No,Low,7,1,2,1,2,8,1,2,-1.18016
210,3,1048,3,1,Ecuador,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,High,5,1,2,1,2,8,1,2,-1.18016
210,3,1049,1,0,Venezuela,Developed,Low,Nuts only,Keep & Use,No,No,No,Low,4,1,2,1,2,8,1,2,-1.18016
210,3,1049,2,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,1,2,1,2,8,1,2,-1.18016
210,3,1049,3,1,Venezuela,Developing,High,No,Keep & Use,No,Yes,No,High,4,1,2,1,2,8,1,2,-1.18016
210,3,1050,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,1,2,8,1,2,-1.18016
210,3,1050,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,1,2,8,1,2,-1.18016
210,3,1050,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,1,2,8,1,2,-1.18016
211,6,1051,1,0,Ecuador,Developed,Low,Nuts only,No,Yes,Yes,Yes,Low,7,2,1,3,2,1,1,2,0.15648
211,6,1051,2,1,Venezuela,Developing,High,No,No,Yes,No,Yes,Low,3,2,1,3,2,1,1,2,0.15648
211,6,1051,3,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,Yes,No,No,High,4,2,1,3,2,1,1,2,0.15648
211,6,1052,1,0,Venezuela,Developing,High,Nuts and Fruit,Keep & Use,Yes,No,No,Low,3,2,1,3,2,1,1,2,0.15648
211,6,1052,2,0,Ecuador,Developing,High,Nuts only,No,Yes,Yes,Yes,Low,7,2,1,3,2,1,1,2,0.15648
211,6,1052,3,1,Peru,Developed,Low,Nuts only,Donate,No,No,Yes,High,4,2,1,3,2,1,1,2,0.15648
211,6,1053,1,1,Peru,Developing,High,Nuts and Fruit,Keep & Use,Yes,Yes,Yes,Low,4,2,1,3,2,1,1,2,0.15648
211,6,1053,2,0,Venezuela,UnderDeveloped,Low,Nuts only,No,No,No,Yes,Low,5,2,1,3,2,1,1,2,0.15648
211,6,1053,3,0,Ecuador,Developed,High,No,Donate,No,No,No,High,5,2,1,3,2,1,1,2,0.15648
211,6,1054,1,0,Venezuela,Developed,Low,No,No,No,No,No,High,7,2,1,3,2,1,1,2,0.15648
211,6,1054,2,0,Venezuela,Developing,High,Nuts only,Keep & Use,Yes,No,No,High,4,2,1,3,2,1,1,2,0.15648
211,6,1054,3,1,Peru,UnderDeveloped,Low,No,Donate,Yes,Yes,Yes,Low,3,2,1,3,2,1,1,2,0.15648
211,6,1055,1,1,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,1,3,2,1,1,2,0.15648
211,6,1055,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,1,3,2,1,1,2,0.15648
211,6,1055,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,1,3,2,1,1,2,0.15648
212,8,1056,1,1,Venezuela,Developing,High,Nuts and Fruit,Donate,Yes,Yes,Yes,High,4,1,2,2,2,3,1,2,0.18869
212,8,1056,2,0,Ecuador,UnderDeveloped,Low,Nuts only,No,No,No,No,High,3,1,2,2,2,3,1,2,0.18869
212,8,1056,3,0,Venezuela,UnderDeveloped,Low,No,Donate,No,Yes,No,Low,7,1,2,2,2,3,1,2,0.18869
212,8,1057,1,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,Yes,No,Low,3,1,2,2,2,3,1,2,0.18869
212,8,1057,2,1,Peru,Developed,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,5,1,2,2,2,3,1,2,0.18869
212,8,1057,3,0,Ecuador,Developing,High,Nuts only,No,Yes,No,No,Low,7,1,2,2,2,3,1,2,0.18869
212,8,1058,1,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,No,No,Low,3,1,2,2,2,3,1,2,0.18869
212,8,1058,2,1,Venezuela,Developing,High,Nuts only,Donate,Yes,Yes,No,Low,5,1,2,2,2,3,1,2,0.18869
212,8,1058,3,0,Peru,Developed,Low,No,Donate,No,No,Yes,High,5,1,2,2,2,3,1,2,0.18869
212,8,1059,1,0,Venezuela,Developed,Low,Nuts only,Keep & Use,No,Yes,No,High,7,1,2,2,2,3,1,2,0.18869
212,8,1059,2,1,Peru,UnderDeveloped,Low,Nuts and Fruit,Donate,No,Yes,Yes,Low,7,1,2,2,2,3,1,2,0.18869
212,8,1059,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,3,1,2,2,2,3,1,2,0.18869
212,8,1060,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,2,2,3,1,2,0.18869
212,8,1060,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,2,2,3,1,2,0.18869
212,8,1060,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,2,2,3,1,2,0.18869
213,5,1061,1,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,No,Yes,Low,4,2,2,3,2,1,1,2,-0.16979
213,5,1061,2,1,Peru,Developing,High,No,No,Yes,Yes,No,High,3,2,2,3,2,1,1,2,-0.16979
213,5,1061,3,0,Venezuela,Developing,High,No,Donate,No,Yes,No,Low,7,2,2,3,2,1,1,2,-0.16979
213,5,1062,1,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,Yes,Yes,High,5,2,2,3,2,1,1,2,-0.16979
213,5,1062,2,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,7,2,2,3,2,1,1,2,-0.16979
213,5,1062,3,1,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,3,2,2,3,2,1,1,2,-0.16979
213,5,1063,1,0,Peru,UnderDeveloped,Low,Nuts only,Keep & Use,No,No,No,Low,4,2,2,3,2,1,1,2,-0.16979
213,5,1063,2,1,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,Yes,High,4,2,2,3,2,1,1,2,-0.16979
213,5,1063,3,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,Yes,No,Low,7,2,2,3,2,1,1,2,-0.16979
213,5,1064,1,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,4,2,2,3,2,1,1,2,-0.16979
213,5,1064,2,0,Ecuador,Developing,High,No,Keep & Use,No,Yes,No,Low,5,2,2,3,2,1,1,2,-0.16979
213,5,1064,3,1,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,5,2,2,3,2,1,1,2,-0.16979
213,5,1065,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,3,2,1,1,2,-0.16979
213,5,1065,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,3,2,1,1,2,-0.16979
213,5,1065,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,3,2,1,1,2,-0.16979
214,1,1066,1,0,Venezuela,Developed,Low,Nuts only,No,No,Yes,Yes,High,3,1,2,3,2,1,1,2,-0.25277
