visit_date,condition,time_spent_homepage_sec,clicked_article,clicked_like,clicked_share
16/04/2020,taste,46.88745281,1,0,0
16/04/2020,taste,51.84042018,1,0,0
16/04/2020,taste,48.88057683,0,0,0
16/04/2020,taste,50.02598596,0,0,0
16/04/2020,taste,51.649851,0,0,0
16/04/2020,taste,52.00073768,1,0,0
16/04/2020,taste,49.00259398,0,1,0
16/04/2020,taste,49.07437794,1,0,0
16/04/2020,taste,48.62094829,1,0,0
16/04/2020,taste,49.74004196,0,0,0
16/04/2020,taste,51.23489264,0,0,0
16/04/2020,taste,51.20200741,0,0,0
16/04/2020,taste,47.03044548,1,1,0
16/04/2020,taste,50.17104156,1,0,0
16/04/2020,taste,49.83463553,1,0,0
16/04/2020,taste,49.18032592,1,0,0
16/04/2020,taste,49.6050244,1,0,0
16/04/2020,taste,50.77122367,0,0,0
16/04/2020,taste,49.87885336,1,0,0
16/04/2020,taste,49.74485522,1,0,0
16/04/2020,taste,47.92386071,0,1,0
16/04/2020,taste,50.12247103,1,0,0
16/04/2020,taste,49.97601168,1,0,0
16/04/2020,taste,46.47095683,1,0,0
16/04/2020,taste,50.3807613,1,0,0
16/04/2020,taste,50.27454398,0,1,0
16/04/2020,taste,50.0015761,1,0,0
16/04/2020,taste,51.96454679,0,0,0
16/04/2020,taste,49.97687099,1,0,0
16/04/2020,taste,50.24013202,1,0,0
16/04/2020,taste,49.57332306,1,0,0
16/04/2020,taste,51.81613246,1,0,0
16/04/2020,taste,49.21314672,0,0,0
16/04/2020,taste,50.75546815,1,0,0
16/04/2020,taste,49.43611448,0,0,0
16/04/2020,taste,49.7335921,1,1,0
16/04/2020,taste,49.21873172,1,0,0
16/04/2020,taste,50.81215142,1,1,0
16/04/2020,taste,50.47178876,1,0,0
16/04/2020,taste,49.67892367,0,0,1
16/04/2020,taste,50.1291929,1,0,0
16/04/2020,taste,50.2138019,0,0,0
16/04/2020,taste,49.65820769,1,0,0
16/04/2020,taste,47.78358249,0,0,0
16/04/2020,taste,50.08922985,0,0,0
16/04/2020,taste,49.80404279,1,0,0
16/04/2020,taste,47.93613602,1,0,0
16/04/2020,taste,50.23705476,1,1,0
16/04/2020,taste,51.52457033,0,1,0
16/04/2020,taste,49.5041341,1,0,0
16/04/2020,taste,48.96519115,1,0,0
16/04/2020,taste,49.04399993,0,0,0
16/04/2020,taste,49.67162522,1,1,1
16/04/2020,taste,49.79508806,0,0,0
16/04/2020,taste,51.24777881,0,1,0
16/04/2020,taste,49.72947514,0,0,0
16/04/2020,taste,50.97202471,0,0,0
16/04/2020,taste,49.80083128,1,0,0
16/04/2020,taste,52.53268633,1,0,0
16/04/2020,taste,51.9854107,1,0,0
16/04/2020,taste,50.18392704,0,0,0
16/04/2020,taste,50.09074381,1,0,0
16/04/2020,taste,49.41464923,1,0,0
16/04/2020,taste,49.75187468,1,0,0
16/04/2020,taste,49.25875201,1,0,0
16/04/2020,taste,49.9484481,0,0,0
16/04/2020,taste,50.39572701,1,0,0
16/04/2020,taste,50.36680901,1,0,0
16/04/2020,taste,50.13990138,1,1,0
16/04/2020,taste,49.70932439,0,1,0
16/04/2020,taste,48.82151879,1,0,0
16/04/2020,taste,50.14514263,1,0,0
16/04/2020,taste,51.59698243,1,1,0
16/04/2020,taste,48.40534983,0,0,0
16/04/2020,taste,49.6825613,1,1,0
16/04/2020,taste,49.05584619,1,0,0
16/04/2020,taste,49.08670782,0,0,1
16/04/2020,taste,50.12334034,0,0,0
16/04/2020,taste,50.18308939,0,0,0
16/04/2020,taste,48.01009482,0,0,0
16/04/2020,taste,48.99460942,1,0,0
16/04/2020,taste,51.74659485,1,0,0
16/04/2020,taste,49.59023029,1,1,0
16/04/2020,taste,50.19938147,1,0,0
16/04/2020,taste,49.86055777,1,0,0
16/04/2020,taste,50.97888257,1,0,0
16/04/2020,taste,48.3788218,0,0,0
16/04/2020,taste,52.49986171,0,0,0
16/04/2020,taste,50.8937958,1,0,0
16/04/2020,taste,48.71080216,0,1,0
16/04/2020,taste,50.84990884,1,0,0
16/04/2020,taste,50.15202805,1,0,0
16/04/2020,taste,48.28335415,0,0,0
16/04/2020,taste,48.98566583,1,1,0
16/04/2020,taste,52.01614231,1,0,1
16/04/2020,taste,49.43336019,1,0,0
16/04/2020,taste,51.09866145,1,0,0
16/04/2020,taste,50.79269097,1,0,0
16/04/2020,taste,51.91698174,0,0,0
16/04/2020,taste,47.9914651,1,0,0
16/04/2020,taste,49.36097128,0,1,0
16/04/2020,taste,49.32589283,0,1,0
16/04/2020,taste,48.90417034,0,0,0
16/04/2020,taste,50.07079547,0,1,0
16/04/2020,taste,49.4785539,1,0,0
16/04/2020,taste,49.74290559,1,0,0
16/04/2020,taste,51.09810947,0,0,0
16/04/2020,taste,50.45942298,1,0,0
16/04/2020,taste,51.76000159,0,0,0
16/04/2020,taste,50.14891344,0,0,1
16/04/2020,taste,49.21604893,1,0,0
16/04/2020,taste,50.28355951,1,1,0
16/04/2020,taste,49.54707556,1,0,0
16/04/2020,taste,51.35556144,0,0,0
16/04/2020,taste,51.23085297,1,0,0
16/04/2020,taste,48.44645284,1,1,0
16/04/2020,taste,50.12443993,0,0,0
16/04/2020,taste,50.84222952,1,0,0
16/04/2020,taste,49.83121494,0,0,0
16/04/2020,taste,49.2796455,0,1,0
16/04/2020,taste,51.45547326,0,0,0
16/04/2020,taste,49.43114938,1,0,0
16/04/2020,taste,48.34406937,0,0,0
16/04/2020,taste,48.9987192,1,0,0
16/04/2020,taste,49.21609779,1,1,0
16/04/2020,taste,48.72116147,1,0,0
16/04/2020,taste,50.47957116,1,0,0
16/04/2020,taste,47.524971,1,0,0
16/04/2020,taste,50.21764676,1,1,0
16/04/2020,taste,51.77152488,0,0,0
16/04/2020,taste,49.67328206,0,0,0
16/04/2020,taste,49.04141494,0,0,0
16/04/2020,taste,50.61351138,1,0,0
16/04/2020,taste,51.90099968,1,0,0
16/04/2020,taste,49.56888359,1,0,0
16/04/2020,taste,49.76642343,0,0,0
16/04/2020,taste,50.20270676,1,1,0
16/04/2020,taste,51.74678213,1,1,0
16/04/2020,taste,51.22490238,1,0,0
16/04/2020,taste,50.48403748,0,1,0
16/04/2020,taste,50.70674952,1,0,0
16/04/2020,taste,50.82591526,1,0,0
16/04/2020,taste,47.99239514,1,0,0
16/04/2020,taste,50.61240188,0,0,0
16/04/2020,taste,50.99761401,1,0,0
16/04/2020,taste,49.86495191,1,0,0
16/04/2020,taste,51.42285227,0,0,0
16/04/2020,taste,48.84103263,1,0,1
16/04/2020,taste,49.44222556,0,0,0
16/04/2020,taste,49.58185177,0,1,0
16/04/2020,taste,50.34056699,0,0,0
16/04/2020,taste,50.05118485,1,0,0
16/04/2020,taste,50.80622121,1,0,0
16/04/2020,taste,49.72691248,0,0,0
16/04/2020,taste,49.78701992,0,0,0
16/04/2020,taste,50.44673128,1,0,0
16/04/2020,taste,48.3878143,0,0,0
16/04/2020,taste,50.55561478,1,0,0
16/04/2020,taste,49.45947649,1,1,0
16/04/2020,taste,50.44286084,0,0,0
16/04/2020,taste,49.23805229,1,0,0
16/04/2020,taste,48.48046233,0,0,0
16/04/2020,taste,48.94466215,1,0,0
16/04/2020,taste,50.04080804,1,0,0
16/04/2020,taste,49.22957338,1,0,0
16/04/2020,taste,51.14307622,1,0,0
16/04/2020,taste,49.06262187,1,0,0
16/04/2020,taste,50.91581759,0,0,0
16/04/2020,taste,50.48911549,0,0,0
16/04/2020,taste,49.38713238,1,1,0
16/04/2020,taste,47.70365711,1,0,0
16/04/2020,taste,50.20116115,1,0,0
16/04/2020,taste,49.60944459,1,0,0
16/04/2020,taste,50.67107755,1,0,0
16/04/2020,taste,50.16560936,0,0,1
16/04/2020,taste,50.4474344,0,1,1
16/04/2020,taste,51.3824058,1,0,0
16/04/2020,taste,48.37421899,1,1,0
16/04/2020,taste,49.31480908,1,0,0
16/04/2020,taste,48.84607453,1,0,0
16/04/2020,taste,52.48563925,0,0,0
16/04/2020,taste,51.60920178,1,0,0
16/04/2020,taste,50.13346245,1,0,0
16/04/2020,taste,50.41703457,1,0,0
16/04/2020,taste,50.1801472,0,0,0
16/04/2020,taste,48.85572207,1,0,0
16/04/2020,taste,48.66734755,1,0,0
16/04/2020,taste,49.75060104,0,0,0
16/04/2020,taste,49.2385266,0,1,0
16/04/2020,taste,49.24057778,1,0,0
16/04/2020,taste,50.30349469,0,0,0
16/04/2020,taste,48.92190014,1,1,0
16/04/2020,taste,50.33761855,0,0,0
16/04/2020,taste,49.14891837,0,0,0
16/04/2020,taste,51.09701409,1,1,0
16/04/2020,taste,51.51680826,0,0,0
16/04/2020,taste,50.5003992,1,0,0
16/04/2020,taste,49.41064652,1,0,0
16/04/2020,taste,48.61884928,1,0,1
16/04/2020,taste,49.23842279,1,0,0
16/04/2020,taste,50.0009174,1,0,0
16/04/2020,taste,50.28422193,0,0,0
16/04/2020,taste,50.8791167,1,1,1
16/04/2020,taste,50.72049837,0,1,0
16/04/2020,taste,48.05932487,1,0,0
16/04/2020,taste,49.66297897,1,1,0
16/04/2020,taste,50.19641658,0,0,0
16/04/2020,taste,50.98733293,1,0,0
16/04/2020,taste,48.90406339,0,0,0
16/04/2020,taste,48.60555569,1,0,0
16/04/2020,taste,50.09429846,1,0,0
16/04/2020,taste,50.4246876,1,0,0
16/04/2020,taste,48.45119088,1,1,0
16/04/2020,taste,48.77726625,1,0,0
16/04/2020,taste,50.13598859,0,0,0
16/04/2020,taste,50.17549301,0,0,0
16/04/2020,taste,50.94709118,0,0,0
16/04/2020,taste,50.62668031,1,0,0
16/04/2020,taste,49.12597115,0,0,0
16/04/2020,taste,50.56266924,0,0,0
16/04/2020,taste,50.01278218,1,1,0
16/04/2020,taste,51.03066499,1,0,0
16/04/2020,taste,49.80071907,0,0,0
16/04/2020,taste,51.12008394,1,1,0
16/04/2020,taste,50.80168297,1,0,0
16/04/2020,taste,50.22069484,0,0,0
16/04/2020,taste,50.57327059,0,0,0
16/04/2020,taste,49.30414317,0,0,0
16/04/2020,taste,49.62407557,1,0,0
16/04/2020,taste,49.58952664,1,0,0
16/04/2020,taste,50.92022639,1,1,0
16/04/2020,taste,48.7359886,0,0,0
16/04/2020,taste,49.58114537,0,0,0
16/04/2020,taste,49.38664002,1,0,0
16/04/2020,taste,51.0422176,1,0,0
16/04/2020,taste,51.0433905,1,0,0
16/04/2020,taste,48.54109809,1,0,0
16/04/2020,taste,49.73246882,0,0,0
16/04/2020,taste,49.28585742,0,0,0
16/04/2020,taste,50.01972342,1,1,0
16/04/2020,taste,51.10628125,1,0,0
16/04/2020,taste,49.80685534,1,0,0
16/04/2020,taste,50.88744695,1,0,0
16/04/2020,taste,50.58654408,1,0,0
16/04/2020,taste,49.95700496,0,0,0
16/04/2020,taste,50.33291445,1,0,0
16/04/2020,taste,49.47295578,1,0,0
16/04/2020,taste,49.62237557,1,0,0
16/04/2020,taste,50.8631953,1,0,0
16/04/2020,taste,49.53026859,0,0,0
16/04/2020,taste,49.7630945,0,0,0
16/04/2020,taste,49.26643922,1,0,1
16/04/2020,taste,49.10503985,0,0,0
16/04/2020,taste,51.29792725,1,0,0
16/04/2020,taste,48.36450166,1,0,1
16/04/2020,taste,49.72444501,0,1,0
16/04/2020,taste,50.8217562,0,0,0
16/04/2020,taste,49.65229724,1,1,0
16/04/2020,taste,49.74750643,1,0,0
16/04/2020,taste,50.06892744,0,1,0
16/04/2020,taste,48.34970594,0,0,0
16/04/2020,taste,50.45365604,1,0,0
16/04/2020,taste,49.26816781,1,0,0
16/04/2020,taste,49.46803973,1,0,0
16/04/2020,taste,49.84018082,1,0,0
16/04/2020,taste,48.98127976,1,0,0
16/04/2020,taste,49.65935856,0,0,0
16/04/2020,taste,49.76369862,1,0,0
16/04/2020,taste,50.88038923,1,0,0
16/04/2020,taste,48.32162105,0,0,0
16/04/2020,taste,51.78130437,0,0,0
16/04/2020,taste,49.36051035,0,0,0
16/04/2020,taste,50.31389197,0,0,0
16/04/2020,taste,49.72916402,0,0,0
16/04/2020,taste,50.17964557,0,0,0
16/04/2020,taste,51.26532983,0,0,0
16/04/2020,taste,49.04461053,0,0,0
16/04/2020,taste,51.11362363,0,1,0
16/04/2020,taste,49.20582108,0,0,0
16/04/2020,taste,48.1126302,1,1,0
16/04/2020,taste,49.49112979,1,0,1
16/04/2020,taste,49.42171617,0,0,0
16/04/2020,taste,48.73345172,0,0,0
16/04/2020,taste,49.63630567,0,0,0
16/04/2020,taste,50.70254564,0,0,0
16/04/2020,taste,49.8125489,1,1,0
16/04/2020,taste,49.13450932,0,0,0
16/04/2020,taste,49.41597502,1,0,0
16/04/2020,taste,51.55709635,1,0,0
16/04/2020,taste,49.77318948,1,1,0
16/04/2020,taste,49.02654093,1,1,0
16/04/2020,taste,49.98472684,1,1,0
16/04/2020,taste,49.33544882,1,0,0
16/04/2020,taste,49.70689573,1,1,0
16/04/2020,taste,51.69695436,0,0,0
16/04/2020,taste,48.6481768,1,0,0
16/04/2020,taste,50.36462977,1,0,0
16/04/2020,taste,51.43406812,1,0,0
16/04/2020,taste,52.29313399,0,0,0
16/04/2020,taste,50.08058893,1,0,0
16/04/2020,taste,51.81818604,1,0,0
16/04/2020,taste,50.81279874,0,0,0
16/04/2020,taste,49.98706895,0,0,0
16/04/2020,taste,50.78518165,0,0,0
16/04/2020,taste,50.83066742,1,0,0
16/04/2020,taste,48.8945484,1,0,0
16/04/2020,taste,48.50801644,1,0,0
16/04/2020,taste,51.64637742,1,0,0
16/04/2020,taste,50.7313377,0,0,0
16/04/2020,taste,48.92716152,1,0,0
16/04/2020,taste,50.65333834,0,0,0
16/04/2020,taste,48.89772793,0,0,0
16/04/2020,taste,50.01188185,1,0,0
16/04/2020,taste,48.59698171,1,0,0
16/04/2020,taste,49.9091859,1,0,0
16/04/2020,taste,50.14421791,0,0,0
16/04/2020,taste,48.4886804,0,0,0
16/04/2020,taste,48.62023512,1,0,0
16/04/2020,taste,49.38846367,0,0,0
16/04/2020,taste,50.87756827,1,0,0
16/04/2020,taste,50.45344014,0,0,0
16/04/2020,taste,48.57098821,1,0,0
16/04/2020,taste,52.11679192,0,0,0
16/04/2020,taste,50.41286584,1,0,0
16/04/2020,taste,51.03405775,1,0,0
16/04/2020,taste,48.06022335,1,0,0
16/04/2020,taste,48.42112026,1,0,0
16/04/2020,taste,48.02788485,1,0,0
16/04/2020,taste,49.38404262,1,1,0
16/04/2020,taste,50.73514154,1,0,0
16/04/2020,taste,50.42829708,0,0,0
16/04/2020,taste,50.49273399,0,0,0
16/04/2020,taste,50.27928753,0,0,0
16/04/2020,taste,51.10168664,0,0,0
16/04/2020,taste,49.3435661,1,0,0
16/04/2020,taste,51.22037449,1,0,0
16/04/2020,taste,49.0324081,0,1,0
16/04/2020,taste,50.06615281,0,0,1
16/04/2020,taste,49.0532625,1,0,0
16/04/2020,taste,49.92449475,0,0,0
16/04/2020,taste,50.65747358,0,1,0
16/04/2020,taste,49.8753518,0,0,0
16/04/2020,taste,49.69963138,0,1,0
16/04/2020,taste,48.43466739,1,0,0
16/04/2020,taste,50.24929929,1,0,0
16/04/2020,taste,49.96336675,1,0,0
16/04/2020,taste,50.72915408,0,1,0
16/04/2020,taste,50.22050433,1,0,0
16/04/2020,taste,49.02163514,1,0,0
16/04/2020,taste,51.27899294,1,0,0
16/04/2020,taste,51.20745949,1,0,0
16/04/2020,taste,50.3895599,1,0,0
16/04/2020,taste,50.73830306,1,1,0
16/04/2020,taste,48.09058496,0,0,0
16/04/2020,taste,48.58580052,1,0,0
16/04/2020,taste,50.59862515,0,0,0
16/04/2020,taste,50.53928265,1,0,0
16/04/2020,taste,51.1636914,1,0,0
16/04/2020,taste,48.50300448,1,0,0
16/04/2020,taste,49.24408328,1,0,0
16/04/2020,taste,51.32350198,1,0,0
16/04/2020,taste,49.78505769,1,0,0
16/04/2020,taste,51.06707844,0,0,1
16/04/2020,taste,51.28012494,1,0,0
16/04/2020,taste,49.99686363,1,0,0
16/04/2020,taste,49.77051445,1,0,0
16/04/2020,taste,49.71718516,1,0,0
16/04/2020,taste,50.0842085,0,1,1
16/04/2020,quality,49.84333814,0,0,0
16/04/2020,quality,47.03146339,1,0,0
16/04/2020,quality,47.24203482,0,0,0
16/04/2020,quality,51.40722828,1,0,0
16/04/2020,quality,49.98981,1,0,0
16/04/2020,quality,50.17599082,1,0,0
16/04/2020,quality,52.14918052,1,0,0
16/04/2020,quality,49.75936259,1,0,0
16/04/2020,quality,48.50431234,1,0,0
16/04/2020,quality,49.28738746,0,0,0
16/04/2020,quality,50.7465938,1,0,0
16/04/2020,quality,50.35793928,0,0,0
16/04/2020,quality,48.96924365,1,0,0
16/04/2020,quality,49.67664928,1,0,0
16/04/2020,quality,49.70775385,1,0,0
16/04/2020,quality,48.21120507,1,0,0
16/04/2020,quality,50.76726999,0,0,0
16/04/2020,quality,50.29235789,1,0,0
16/04/2020,quality,51.47160865,1,0,0
16/04/2020,quality,48.61318076,1,0,0
16/04/2020,quality,51.05286427,0,0,0
16/04/2020,quality,49.40134772,1,0,0
16/04/2020,quality,49.26486591,1,0,0
16/04/2020,quality,50.2397833,0,0,0
16/04/2020,quality,48.31630131,1,0,0
16/04/2020,quality,50.51987649,0,0,0
16/04/2020,quality,49.43511872,1,0,0
16/04/2020,quality,48.79968331,1,0,0
16/04/2020,quality,51.56300837,1,0,0
16/04/2020,quality,50.03280492,1,0,0
16/04/2020,quality,50.20685176,0,0,0
16/04/2020,quality,49.23597322,1,0,0
16/04/2020,quality,49.33350074,1,0,0
16/04/2020,quality,49.5153533,0,0,0
16/04/2020,quality,49.15689458,1,0,0
16/04/2020,quality,49.64039242,1,0,0
16/04/2020,quality,50.20513081,1,0,0
16/04/2020,quality,50.27855693,1,0,0
16/04/2020,quality,50.27608216,1,0,0
16/04/2020,quality,49.003965,1,0,0
16/04/2020,quality,49.94905524,1,0,0
16/04/2020,quality,49.77488029,0,0,0
16/04/2020,quality,49.59568483,1,0,0
16/04/2020,quality,49.88181377,1,0,0
16/04/2020,quality,50.50281529,1,0,0
16/04/2020,quality,49.13100368,0,0,0
16/04/2020,quality,50.00030164,1,0,0
16/04/2020,quality,50.0047675,0,0,0
16/04/2020,quality,49.94323096,1,0,0
16/04/2020,quality,49.74071909,0,0,0
16/04/2020,quality,50.64052588,1,0,0
16/04/2020,quality,51.63294902,0,0,0
16/04/2020,quality,50.39160776,1,0,0
16/04/2020,quality,49.71852883,0,0,0
16/04/2020,quality,50.71060749,1,0,0
16/04/2020,quality,49.59428713,1,0,0
16/04/2020,quality,48.6338512,1,0,0
16/04/2020,quality,50.31039494,1,0,0
16/04/2020,quality,49.65439194,1,0,0
16/04/2020,quality,49.96517276,1,0,0
16/04/2020,quality,51.48371323,0,0,0
16/04/2020,quality,48.36175522,1,0,0
16/04/2020,quality,48.74624564,1,0,0
16/04/2020,quality,50.3679427,0,0,0
16/04/2020,quality,49.31422317,1,0,0
16/04/2020,quality,49.00090825,1,0,0
16/04/2020,quality,48.93935943,0,0,0
16/04/2020,quality,51.88885161,0,0,0
16/04/2020,quality,48.84147186,0,0,0
16/04/2020,quality,50.43599229,1,0,1
16/04/2020,quality,49.56602502,0,0,0
16/04/2020,quality,50.5288568,1,1,0
16/04/2020,quality,50.80738724,1,0,0
16/04/2020,quality,49.97329783,1,1,0
16/04/2020,quality,50.11249036,0,0,0
16/04/2020,quality,48.69944013,0,0,0
16/04/2020,quality,49.05112587,0,0,0
16/04/2020,quality,49.87509448,1,0,0
16/04/2020,quality,52.01663202,0,0,0
16/04/2020,quality,49.10057043,1,1,0
16/04/2020,quality,48.18648085,1,0,0
16/04/2020,quality,50.18530076,0,0,0
16/04/2020,quality,51.86993314,1,0,0
16/04/2020,quality,51.11527931,0,0,0
16/04/2020,quality,52.39500748,0,0,0
16/04/2020,quality,48.51959481,0,0,0
16/04/2020,quality,48.824924,1,0,0
16/04/2020,quality,51.54968176,1,0,0
16/04/2020,quality,50.53791095,1,1,0
16/04/2020,quality,52.25052187,1,0,0
16/04/2020,quality,48.07065825,0,0,0
16/04/2020,quality,50.90305878,1,0,0
16/04/2020,quality,51.49016404,1,0,0
16/04/2020,quality,49.51876039,1,0,0
16/04/2020,quality,51.47244745,0,1,0
16/04/2020,quality,49.54109089,1,0,0
16/04/2020,quality,50.3742978,0,0,0
16/04/2020,quality,49.91821574,1,0,0
16/04/2020,quality,48.44322601,0,0,0
16/04/2020,quality,52.7792472,0,0,0
16/04/2020,quality,49.75477714,1,0,0
16/04/2020,quality,49.56254388,1,0,0
16/04/2020,quality,50.84831427,1,0,0
16/04/2020,quality,50.77953307,0,0,0
16/04/2020,quality,51.40686025,1,0,0
16/04/2020,quality,51.72274925,0,0,0
16/04/2020,quality,50.92602074,1,0,0
16/04/2020,quality,51.15335642,0,0,0
16/04/2020,quality,49.23974677,0,0,0
16/04/2020,quality,49.62222279,0,0,0
16/04/2020,quality,49.65442874,0,0,0
16/04/2020,quality,50.60676897,0,0,0
16/04/2020,quality,48.72931806,1,0,0
16/04/2020,quality,49.34082009,0,0,0
16/04/2020,quality,48.3695296,1,0,0
16/04/2020,quality,49.95129861,1,0,0
16/04/2020,quality,50.03244105,0,0,0
16/04/2020,quality,51.46066417,1,0,0
16/04/2020,quality,51.16463142,1,0,0
16/04/2020,quality,50.50092705,1,0,0
16/04/2020,quality,49.62811897,0,0,0
16/04/2020,quality,48.39410114,1,0,0
16/04/2020,quality,50.83228741,1,0,0
16/04/2020,quality,50.47893944,1,1,0
16/04/2020,quality,51.29637887,1,0,0
16/04/2020,quality,49.69784569,0,0,0
16/04/2020,quality,49.74468244,0,0,0
16/04/2020,quality,51.43264949,1,0,0
16/04/2020,quality,48.41914128,1,0,0
16/04/2020,quality,50.90838539,1,0,0
16/04/2020,quality,50.3962272,1,0,0
16/04/2020,quality,49.40949033,1,0,0
16/04/2020,quality,48.73094245,0,0,0
16/04/2020,quality,48.9619009,0,0,0
16/04/2020,quality,50.96313636,0,0,0
16/04/2020,quality,49.14806607,1,0,0
16/04/2020,quality,49.46711851,0,0,0
16/04/2020,quality,51.65280222,0,0,0
16/04/2020,quality,49.28762234,0,0,0
16/04/2020,quality,51.39782729,1,0,0
16/04/2020,quality,49.11533763,0,0,0
16/04/2020,quality,50.42371046,1,0,0
16/04/2020,quality,50.50366153,0,0,0
16/04/2020,quality,52.10126401,1,0,0
16/04/2020,quality,50.3635628,0,0,0
16/04/2020,quality,47.36120892,1,0,0
16/04/2020,quality,51.16172578,0,0,0
16/04/2020,quality,50.55954847,0,0,0
16/04/2020,quality,50.00367202,1,0,0
16/04/2020,quality,51.69269194,1,0,0
16/04/2020,quality,49.51599565,1,0,0
16/04/2020,quality,50.37198474,1,0,0
16/04/2020,quality,50.20894987,0,0,0
16/04/2020,quality,50.58436033,1,0,0
16/04/2020,quality,51.41196568,1,0,0
16/04/2020,quality,49.62850083,1,0,0
16/04/2020,quality,49.80184701,0,0,0
16/04/2020,quality,50.60957355,0,0,0
16/04/2020,quality,48.84573392,1,0,0
16/04/2020,quality,48.53824635,1,0,1
16/04/2020,quality,49.3793058,1,0,0
16/04/2020,quality,50.40808156,1,0,0
16/04/2020,quality,51.20531707,0,0,0
16/04/2020,quality,49.10468815,1,0,0
16/04/2020,quality,49.7802576,1,0,0
16/04/2020,quality,49.53787696,1,0,0
16/04/2020,quality,50.86019646,1,0,0
16/04/2020,quality,48.85701374,0,0,0
16/04/2020,quality,49.55256034,1,0,0
16/04/2020,quality,47.01413181,1,0,0
16/04/2020,quality,50.03905091,1,0,0
16/04/2020,quality,46.67101954,1,0,0
16/04/2020,quality,50.31218253,0,0,0
16/04/2020,quality,48.45865348,1,0,0
16/04/2020,quality,50.59422746,1,0,0
16/04/2020,quality,50.13373281,1,0,0
16/04/2020,quality,49.28809561,1,0,0
16/04/2020,quality,50.47316877,1,0,0
16/04/2020,quality,51.11852041,0,0,0
16/04/2020,quality,47.3982989,1,0,0
16/04/2020,quality,49.58441597,0,1,0
16/04/2020,quality,51.02455111,0,0,0
16/04/2020,quality,50.25435255,0,0,0
16/04/2020,quality,51.71892063,1,0,0
16/04/2020,quality,50.94625858,1,0,0
16/04/2020,quality,49.33566036,1,0,0
16/04/2020,quality,48.69811887,1,0,0
16/04/2020,quality,50.78258727,0,0,0
16/04/2020,quality,48.47799878,1,0,0
16/04/2020,quality,49.47983909,1,0,0
16/04/2020,quality,48.14055238,1,0,0
16/04/2020,quality,49.95411071,0,0,0
16/04/2020,quality,49.9272368,0,1,0
16/04/2020,quality,49.56947958,0,0,0
16/04/2020,quality,50.23249292,1,0,1
16/04/2020,quality,49.34079352,1,0,0
16/04/2020,quality,49.55437093,1,0,0
16/04/2020,quality,51.181307,1,0,0
16/04/2020,quality,50.2269133,1,0,0
16/04/2020,quality,51.10630705,1,0,0
16/04/2020,quality,50.99431264,1,0,0
16/04/2020,quality,50.88777032,1,0,0
16/04/2020,quality,49.62893407,1,0,0
16/04/2020,quality,49.16161922,1,0,0
16/04/2020,quality,48.09844328,1,0,0
16/04/2020,quality,51.74919631,0,0,0
16/04/2020,quality,50.76357237,0,0,0
16/04/2020,quality,50.27262869,1,0,0
16/04/2020,quality,52.00628306,1,0,0
16/04/2020,quality,49.486661,1,0,0
16/04/2020,quality,48.40057051,1,0,0
16/04/2020,quality,48.28004062,0,0,0
16/04/2020,quality,50.51736782,1,0,1
16/04/2020,quality,48.02425034,1,0,0
16/04/2020,quality,49.21535882,0,1,0
16/04/2020,quality,49.99710019,1,0,0
16/04/2020,quality,48.68105663,0,0,0
16/04/2020,quality,49.83945354,1,1,0
16/04/2020,quality,48.81590227,1,0,0
16/04/2020,quality,47.51578374,0,0,0
16/04/2020,quality,49.22364337,0,0,0
16/04/2020,quality,49.37166872,1,0,0
16/04/2020,quality,51.49402692,1,0,1
16/04/2020,quality,48.84323146,0,0,0
16/04/2020,quality,47.95944178,1,0,0
16/04/2020,quality,49.98453474,1,0,0
16/04/2020,quality,48.92064062,1,0,0
16/04/2020,quality,52.18394516,0,0,0
16/04/2020,quality,49.65289967,1,0,0
16/04/2020,quality,49.87931296,1,0,0
16/04/2020,quality,49.01188005,0,0,0
16/04/2020,quality,51.42757149,1,0,0
16/04/2020,quality,47.28065619,1,0,0
16/04/2020,quality,49.76109226,0,0,0
16/04/2020,quality,51.50943358,1,0,0
16/04/2020,quality,50.0812019,0,0,0
16/04/2020,quality,48.18786701,1,0,0
16/04/2020,quality,50.67826718,0,1,0
16/04/2020,quality,50.49736317,0,0,0
16/04/2020,quality,51.78936164,1,0,0
16/04/2020,quality,49.11920954,1,0,0
16/04/2020,quality,50.5420201,1,0,0
16/04/2020,quality,50.56074538,1,0,0
16/04/2020,quality,51.01163919,1,0,0
16/04/2020,quality,49.01304579,1,0,0
16/04/2020,quality,48.38102323,1,0,0
16/04/2020,quality,50.23312176,1,0,0
16/04/2020,quality,49.71428716,1,0,1
16/04/2020,quality,50.91494672,0,0,0
16/04/2020,quality,49.6945724,1,0,0
16/04/2020,quality,50.19299971,1,0,0
16/04/2020,quality,51.87091852,1,0,0
16/04/2020,quality,50.22418902,1,0,1
16/04/2020,quality,51.12082937,0,0,0
16/04/2020,quality,49.26851791,0,1,0
16/04/2020,quality,49.86788932,0,0,1
16/04/2020,quality,49.7664559,1,0,0
16/04/2020,quality,50.1714783,0,0,0
16/04/2020,quality,51.90508173,1,0,0
16/04/2020,quality,50.4205956,1,0,0
16/04/2020,quality,49.95719492,1,1,0
16/04/2020,quality,50.09526547,0,0,0
16/04/2020,quality,48.69067449,1,0,0
16/04/2020,quality,50.17183715,0,0,0
16/04/2020,quality,51.10652042,1,0,0
16/04/2020,quality,50.78531528,1,0,0
